InvoiceNo,TotalAmount
C564212,-16.15
C564213,-7.33
C564214,-20.650000000000002
C564215,-4.25
C564217,-36.0
C564218,-20.4
C564232,-15.6
C564257,-14.040000000000001
C564276,-95.2
C564279,-310.33000000000004
C564281,-21.27
C564299,-53.0
C564320,-9.95
C564331,-18.0
C564340,-4527.65
C564341,-6662.51
C564362,-40.95
C564368,-17.16
C564424,-17.0
C564426,-5.0
C564427,-36.82
C564435,-4.41
C564478,-9.9
C564486,-525.23
C564487,-11.52
C564488,-220.47
C564490,-2.73
C564491,-14.4
C564492,-273.96999999999997
C564493,-30.55
C564494,-83.83
C564498,-77.63
C564504,-16.5
C564506,-18.96
C564545,-2.5
C564571,-4.95
C564592,-13.16
C564655,-58.10000000000001
C564711,-11.75
C564730,-8.5
C564748,-113.72999999999999
C564751,-15.75
C564759,-18.5
C564763,-1.6
C564812,-54.800000000000004
C564813,-10.95
C564845,-10.08
C564854,-38.75
C564899,-465.6
C564900,-11.25
C564903,-66.28
C564905,-167.08
C564907,-37.55
C564908,-42.400000000000006
C564909,-99.92
C564911,-3.75
C564913,-32.62
C564940,-3491.02
C564941,-32.8
C564942,-4.95
C564944,-2.2800000000000002
C564945,-68.56
C564946,-12.48
C564947,-6.75
C564948,-22.849999999999998
C564949,-15.84
C564952,-4.1499999999999995
C564955,-67.2
C564956,-54.8
C564960,-21.18
C564964,-15.999999999999998
C564971,-9.95
C564996,-1.65
C564997,-10.15
C564998,-41.6
C565001,-39.8
C565016,-12.049999999999999
C565023,-25.44
C565025,-10.850000000000001
C565026,-151.20000000000002
C565044,-3969.93
C565050,-41.35
C565075,-74.69
C565077,-29.85
C565078,-57.6
C565085,-17.9
C565089,-19.799999999999997
C565140,-8.85
C565215,-27.0
C565227,-2.1
C565229,-200.0
C565237,-49.25000000000001
C565284,-84.71999999999998
C565290,-30.0
C565294,-10.2
C565305,-7.46
C565313,-14.5
C565323,-12.65
C565379,-7.03
C565382,-13.01
C565390,-110.43
C565402,-5.0
C565403,-30.599999999999998
C565422,-9.95
C565425,-77.85000000000001
C565428,-13.3
C565477,-6.300000000000001
C565581,-14.850000000000001
C565582,-145.0
C565597,-19.03
C565615,-115.47
C565666,-12.45
C565671,-11.44
C565681,-192.4
C565683,-17.4
C565752,-44.1
C565761,-15.8
C565762,-16.15
C565789,-28.049999999999997
C565799,-8.5
C565804,-16.95
C565843,-1.46
C565848,-224.47
C565864,-8.45
C565925,-18.0
C565962,-51.00000000000001
C566007,-61.199999999999996
C566011,-8.25
C566012,-6.65
C566036,-3.75
C566071,-338.95
C566078,-45.33
C566084,-55.85000000000001
C566088,-13.8
C566090,-93.17999999999999
C566161,-6.95
C566165,-75.85
C566166,-1.7399999999999998
C566167,-44.150000000000006
C566168,-116.69
C566174,-19.9
C566176,-3.58
C566177,-3.75
C566180,-11.75
C566181,-10.25
C566182,-4.95
C566183,-8.3
C566185,-13.15
C566187,-110.45
C566197,-12.75
C566205,-22.5
C566209,-48.55
C566216,-15.96
C566222,-7.5
C566223,-11.049999999999999
C566252,-23.75
C566263,-2.1
C566280,-20.349999999999998
C566313,-29.3
C566384,-13.55
C566423,-9.9
C566445,-22.74
C566457,-6.95
C566458,-4.95
C566459,-17.58
C566460,-24.450000000000003
C566461,-4.5
C566462,-24.05
C566463,-16.0
C566464,-3.35
C566466,-8.67
C566467,-394.8500000000001
C566468,-33.0
C566469,-1.65
C566470,-2.08
C566471,-2.95
C566472,-39.6
C566473,-13.9
C566474,-4.25
C566475,-20.75
C566490,-8.5
C566565,-52.24
C566578,-92.93
C566579,-6.59
C566584,-3.9
C566611,-7.2
C566613,-15.0
C566614,-102.24
C566626,-7.9
C566671,-23.22
C566672,-3.75
C566725,-1.65
C566741,-29.819999999999997
C566742,-22.080000000000002
C566743,-15.95
C566745,-23.400000000000002
C566748,-29.9
C566749,-19.65
C566751,-26.249999999999996
C566752,-4.15
C566753,-9.95
C566754,-1.65
C566758,-13.000000000000002
C566775,-5.04
C566777,-14.7
C566779,-6.6
C566780,-3.75
C566782,-12.75
C566784,-48.65
C566785,-14.95
C566820,-85.0
C566889,-5522.14
C566899,-7427.97
C566925,-1829.84
C566939,-4.25
C566940,-5.9
C566941,-1.65
C566942,-54.099999999999994
C566943,-8.5
C566944,-1.65
C566945,-11.7
C566946,-2.1
C566947,-13.450000000000001
C566948,-9.95
C566953,-63.790000000000006
C566955,-16.59
C566956,-22.65
C566957,-2.08
C566958,-1.65
C566960,-29.849999999999998
C566961,-14.59
C566963,-17.700000000000003
C566965,-17.85
C566966,-3.75
C566970,-23.35
C566978,-4.95
C566986,-0.79
C566999,-9.9
C567065,-26.4
C567091,-25.5
C567130,-1039.73
C567136,-366.27
C567147,-24.240000000000002
C567155,-345.03
C567177,-53.4
C567187,-1.65
C567198,-3.6999999999999997
C567289,-19.41
C567330,-29.25
C567331,-39.2
C567332,-34.8
C567345,-4.15
C567347,-88.44999999999999
C567348,-18.12
C567349,-5.75
C567350,-16.6
C567351,-84.48
C567352,-2653.95
C567355,-4.25
C567357,-4.25
C567358,-2.95
C567359,-8.59
C567360,-5.9
C567361,-7.470000000000001
C567365,-24.75
C567440,-12.75
C567479,-232.57
C567518,-42.699999999999996
C567519,-10.2
C567520,-2.1
C567521,-25.5
C567527,-3825.3599999999997
C567532,-27.04
C567534,-7.05
C567535,-2.9
C567536,-16.8
C567538,-19.8
C567540,-19.11
C567541,-35.400000000000006
C567543,-28.59
C567544,-2.08
C567620,-9.9
C567624,-29.75
C567627,-39.709999999999994
C567641,-2.9
C567643,-4.15
C567655,-608.66
C567677,-3.74
C567681,-115.42999999999999
C567682,-100.72999999999999
C567685,-105.42
C567686,-16.5
C567688,-40.5
C567689,-6.95
C567690,-239.12
C567691,-309.02
C567703,-5.35
C567704,-150.2
C567705,-53.1
C567706,-1326.0
C567708,-257.79
C567712,-41.25
C567713,-3.0
C567714,-10.05
C567715,-11.83
C567716,-125.0
C567717,-24.0
C567767,-159.85000000000002
C567867,-4.0
C567884,-1.7
C567885,-20.650000000000002
C567891,-6.95
C567896,-18.62
C567902,-10.17
C567903,-3.5999999999999996
C567916,-18.0
C567919,-14.100000000000001
C567940,-12.75
C567945,-42.5
C567946,-7.390000000000001
C567947,-6.6899999999999995
C567948,-23.0
C567949,-11.25
C567950,-17.34
C567952,-19.8
C567953,-237.6
C567955,-67.25
C567956,-25.5
C567961,-14.9
C567963,-24.95
C567964,-10.6
C567965,-4.15
C567978,-32.75
C567997,-36.1
C568055,-8.5
C568096,-561.6
C568097,-23.4
C568138,-119.34
C568157,-9.950000000000001
C568184,-32.45
C568232,-134.8
C568237,-15.0
C568240,-4.5
C568244,-15.2
C568345,-447.56
C568347,-0.79
C568348,-18.900000000000002
C568370,-56.15
C568377,-3.35
C568385,-5.9
C568386,-14.750000000000002
C568388,-22.75
C568395,-5.3100000000000005
C568410,-80.0
C568412,-5.470000000000001
C568416,-192.45000000000002
C568418,-38.25
C568419,-74.88
C568420,-4.95
C568421,-13.2
C568445,-19.32
C568501,-17.0
C568516,-1.45
C568532,-18.99
C568534,-11.7
C568557,-13.45
C568559,-2.5
C568560,-4.95
C568561,-14.22
C568562,-5.95
C568570,-3.3
C568571,-17.849999999999998
C568572,-9.31
C568573,-1.65
C568575,-17.0
C568579,-2.1
C568580,-4.95
C568581,-3.95
C568582,-29.4
C568584,-32.4
C568587,-11.85
C568596,-4.81
C568597,-20.650000000000002
C568598,-11.31
C568599,-15.9
C568600,-2.08
C568601,-4.95
C568646,-15.86
C568649,-18.15
C568664,-15.9
C568677,-2.5
C568689,-15.35
C568694,-75.0
C568714,-10.0
C568748,-19.799999999999997
C568796,-4.95
C568799,-182.88
C568830,-133.15
C568832,-957.9000000000001
C568879,-1146.07
C568884,-476.0
C568899,-1.25
C568903,-19.799999999999997
C568911,-15.12
C569032,-59.4
C569034,-6.17
C569038,-22.3
C569107,-10.5
C569109,-4.949999999999999
C569112,-33.96
C569113,-83.0
C569114,-84.19999999999999
C569115,-7.62
C569116,-15.0
C569117,-7.91
C569119,-3.75
C569128,-17.95
C569138,-7.5
C569233,-10.95
C569245,-361.59
C569251,-12.75
C569318,-16.75
C569320,-34.9
C569370,-9.95
C569387,-1416.0
C569390,-305.0
C569395,-5.1
C569410,-134.96
C569421,-16.5
C569422,-20.0
C569456,-39.8
C569485,-7.050000000000001
C569490,-196.35
C569495,-10.95
C569525,-9.55
C569526,-9.95
C569547,-7.5
C569548,-2.95
C569549,-16.5
C569552,-84.00000000000001
C569553,-7.9
C569554,-5.85
C569636,-145.95
C569644,-7.5
C569655,-139.13
C569663,-5.64
C569682,-50.980000000000004
C569733,-29.9
C569743,-2924.0
C569786,-7.95
C569829,-32.81
C569851,-21.57
C569891,-65.09
C569902,-7.9
C569908,-5.9
C569909,-12.75
C569911,-45.74000000000001
C569913,-4.95
C569916,-10.0
C569922,-3.75
C569938,-3.75
C569939,-4.95
C569940,-7.16
C569941,-15.0
C569942,-13.5
C569944,-30.23
C569945,-11.15
C569946,-34.0
C569949,-48.35
C569950,-2.95
C569951,-8.4
C569952,-4.16
C569953,-5.0
C569954,-6.2
C569955,-17.4
C569956,-17.700000000000003
C569957,-8.850000000000001
C569958,-10.0
C569959,-12.969999999999999
C569960,-5.83
C569961,-12.75
C569963,-34.0
C569964,-1.65
C569966,-11.45
C569967,-23.130000000000003
C569969,-4.15
C569970,-12.450000000000001
C569971,-12.809999999999999
C569972,-12.5
C569973,-8.850000000000001
C569974,-4.16
C569975,-63.75
C569976,-5.799999999999999
C569978,-25.200000000000003
C569979,-17.85
C569980,-14.35
C569981,-11.8
C569982,-218.72
C569984,-7.95
C569985,-765.15
C569986,-52.45
C569987,-77.84
C569988,-2.95
C569989,-1145.83
C569990,-99.60000000000001
C569991,-60.89999999999999
C569992,-79.19999999999999
C569993,-15.0
C569994,-477.71999999999997
C569995,-788.3800000000001
C569996,-76.71
C570004,-6.2
C570005,-3.95
C570006,-4.95
C570012,-57.459999999999994
C570025,-5942.57
C570066,-3.3
C570099,-110.10000000000001
C570122,-48.61
C570194,-25.479999999999997
C570199,-14.25
C570203,-35.81
C570207,-25.0
C570221,-577.16
C570274,-113.54999999999998
C570276,-14.850000000000001
C570278,-169.92000000000002
C570279,-24.0
C570283,-9.600000000000001
C570290,-559.52
C570291,-16.5
C570301,-682.05
C570331,-0.39
C570406,-11.6
C570447,-15.5
C570450,-5.1
C570453,-821.9
C570454,-472.77
C570456,-103.06
C570460,-9.95
C570463,-49.65
C570464,-47.98
C570468,-238.78
C570471,-11.25
C570476,-1.25
C570477,-9.95
C570478,-39.349999999999994
C570480,-16.5
C570483,-7.5
C570484,-40.50000000000001
C570486,-53.10000000000001
C570487,-411.92
C570490,-15.299999999999999
C570508,-23.4
C570515,-36.85000000000001
C570552,-2076.0
C570553,-4.15
C570556,-11816.64
C570573,-5.22
C570647,-179.0
C570654,-73.24
C570655,-2.5
C570658,-15.0
C570683,-29.64
C570684,-23.1
C570686,-1.7
C570687,-10.45
C570692,-8.3
C570704,-18.0
C570708,-114.0
C570727,-1.45
C570775,-18.0
C570828,-593.0999999999999
C570831,-196.70000000000002
C570835,-14.450000000000001
C570845,-15.22
C570850,-102.0
C570853,-102.0
C570854,-102.0
C570867,-1579.5100000000002
C570889,-61.33
C570902,-37.35
C570958,-11.51
C570962,-1.25
C570963,-7.96
C570996,-19.56
C571003,-21.759999999999998
C571009,-60.45
C571014,-11.9
C571023,-16.25
C571029,-35.25
C571045,-19.799999999999997
C571051,-12.75
C571059,-48.330000000000005
C571066,-13.56
C571127,-60.839999999999996
C571186,-8.5
C571196,-313.86
C571220,-599.5
C571233,-122.39999999999999
C571251,-17.0
C571262,-306.0
C571264,-24.9
C571285,-66.12
C571287,-8.5
C571316,-3.75
C571319,-0.95
C571320,-11.8
C571321,-1.7
C571325,-339.02
C571327,-283.02
C571329,-50.800000000000004
C571336,-3.75
C571346,-43.09
C571440,-495.98
C571466,-20.0
C571473,-3.18
C571499,-3528.3399999999997
C571501,-153.13
C571507,-34.65
C571543,-24.900000000000002
C571619,-17.0
C571625,-4.41
C571634,-79.2
C571635,-3.9
C571637,-78.16000000000001
C571639,-120.58
C571678,-1.06
C571680,-1.06
C571695,-330.24
C571699,-7.95
C571707,-36.86
C571711,-13.899999999999999
C571750,-6068.0599999999995
C571814,-1.79
C571838,-44.599999999999994
C571854,-4.95
C571855,-12.75
C571856,-2.95
C571858,-12.450000000000001
C571859,-13.38
C571860,-36.14
C571861,-3.95
C571862,-24.75
C571893,-197.27999999999997
C571896,-2.5
C571897,-12.450000000000001
C571902,-16.85
C571907,-14.850000000000001
C571919,-29.88
C571925,-37.650000000000006
C571927,-2.95
C571928,-29.75
C572022,-9.9
C572027,-2.9
C572029,-17.85
C572059,-64.98
C572102,-11.95
C572109,-68.4
C572110,-21.56
C572111,-20.25
C572112,-3.75
C572113,-4.25
C572114,-6.65
C572115,-17.64
C572116,-7.83
C572117,-3.75
C572118,-10.7
C572119,-2.5
C572120,-54.9
C572187,-18.0
C572223,-15.0
C572226,-97.58
C572228,-134.8
C572275,-15.7
C572276,-8.3
C572299,-12.75
C572334,-2199.12
C572343,-2949.28
C572346,-49.65
C572347,-33.05
C572398,-174.04999999999998
C572410,-464.9
C572422,-218.81
C572428,-464.9
C572440,-27.9
C572441,-197.51
C572444,-251.07
C572445,-217.81
C572446,-372.25
C572448,-329.51
C572449,-10.45
C572450,-278.15
C572455,-296.23
C572456,-204.31
C572463,-75.65
C572467,-318.13
C572469,-20.51
C572470,-259.25
C572471,-2.1
C572473,-2.55
C572478,-5.640000000000001
C572479,-29.749999999999996
C572481,-122.09999999999998
C572482,-2.71
C572485,-31.1
C572486,-27.2
C572488,-38.449999999999996
C572489,-13.3
C572491,-20.9
C572492,-14.95
C572529,-60.18000000000001
C572530,-20.8
C572531,-1.66
C572532,-4.25
C572535,-12.5
C572538,-14.850000000000001
C572546,-6.25
C572551,-425.14
C572554,-38.160000000000004
C572556,-38.160000000000004
C572659,-80.0
C572722,-19.8
C572736,-19.9
C572747,-17.5
C572750,-9.95
C572754,-360.0
C572761,-30.55
C572831,-35.2
C572850,-16.2
C572855,-78.15
C572864,-12.75
C572916,-30.599999999999998
C572917,-13.9
C572927,-15.209999999999999
C572968,-27.75
C572989,-30.799999999999997
C572991,-46.05
C572993,-16.95
C572995,-4.95
C573010,-34.65
C573021,-97.89999999999999
C573024,-9.95
C573030,-19.85
C573031,-5.88
C573034,-24.75
C573037,-176.42999999999998
C573079,-8322.12
C573081,-23.27
C573084,-299.4
C573086,-5.34
C573092,-468.32000000000005
C573097,-39.9
C573098,-19.8
C573099,-11.9
C573101,-16.5
C573105,-2.55
C573147,-71.4
C573148,-19.95
C573172,-0.5
C573180,-4.15
C573187,-8.5
C573219,-14.63
C573228,-8.98
C573244,-19.9
C573253,-3.95
C573257,-6.42
C573260,-1.45
C573268,-907.0
C573271,-3.9
C573283,-9.95
C573306,-16.9
C573321,-25.95
C573427,-53.64
C573471,-10.2
C573502,-76.30000000000001
C573541,-19.95
C573549,-5942.57
C573550,-2185.04
C573575,-606.0
C573750,-15.15
C573753,-0.85
C573754,-19.95
C573755,-1.6400000000000001
C573756,-55.349999999999994
C573759,-16.54
C573760,-19.8
C573761,-44.25000000000001
C573764,-13.66
C573765,-11.9
C573766,-0.85
C573767,-59.849999999999994
C573771,-19.95
C573779,-95.25
C573864,-13.61
C573869,-25.0
C573925,-7.68
C573929,-8.8
C573949,-47.400000000000006
C574003,-29.700000000000003
C574010,-10.35
C574019,-174.0
C574026,-2.47
C574027,-201.72
C574028,-16.65
C574030,-2.89
C574031,-5.5
C574057,-25.049999999999997
C574061,-51.0
C574065,-39.12
C574078,-16.75
C574083,-10.2
C574095,-18.34
C574137,-41.5
C574238,-63.13000000000001
C574248,-12.75
C574254,-64.11
C574259,-80.55
C574261,-68.26
C574268,-5.75
C574288,-14.75
C574291,-92.8
C574318,-20.2
C574322,-262.79999999999995
C574337,-33.0
C574339,-19.8
C574344,-262.73
C574347,-21.65
C574350,-29.879999999999995
C574424,-9.25
C574443,-4.95
C574447,-80.0
C574472,-9.5
C574473,-116.56
C574483,-15.0
C574486,-26.5
C574487,-50.08
C574488,-6.25
C574489,-50.0
C574492,-3.75
C574493,-50.74
C574494,-7.95
C574496,-3.4
C574499,-8.7
C574500,-2.5
C574503,-3.2
C574504,-33.45
C574505,-20.51
C574507,-25.85
C574508,-13.75
C574510,-14.4
C574512,-62.400000000000006
C574515,-27.249999999999996
C574517,-7.68
C574522,-1.7
C574524,-35.56
C574525,-2.55
C574526,-5.9
C574527,-96.96000000000001
C574548,-2.95
C574558,-76.5
C574584,-1652.8
C574658,-12.54
C574712,-21.4
C574748,-435.0
C574753,-23.55
C574825,-43.25
C574828,-7.6499999999999995
C574850,-41.5
C574865,-15.0
C574872,-29.1
C574875,-24.41
C574876,-15.9
C574886,-3.75
C574894,-128.09
C574897,-5877.18
C574900,-20.75
C574902,-8286.22
C574912,-16.3
C574922,-913.08
C574946,-8.5
C574954,-37.57
C574955,-133.0
C574957,-10.4
C574999,-8.25
C575004,-66.0
C575013,-18.240000000000002
C575035,-15.28
C575042,-9.67
C575044,-35.400000000000006
C575047,-14.95
C575052,-1.65
C575055,-39.9
C575056,-39.95
C575058,-15.899999999999999
C575064,-42.010000000000005
C575065,-23.55
C575079,-18.75
C575081,-20.85
C575082,-125.39999999999999
C575142,-37.5
C575150,-69.85000000000001
C575153,-33.17
C575155,-17.95
C575156,-33.35
C575157,-25.5
C575158,-8.5
C575159,-78.3
C575160,-14.09
C575161,-21.25
C575171,-4.95
C575172,-12.75
C575173,-5.95
C575174,-4.25
C575223,-1.65
C575224,-2506.0
C575257,-55.44
C575327,-15.9
C575341,-930.5999999999999
C575385,-18.55
C575511,-1.65
C575531,-17.0
C575537,-2.55
C575565,-11.5
C575572,-29.0
C575573,-6.3
C575575,-17.85
C575577,-8.850000000000001
C575578,-7.5
C575580,-9.95
C575585,-5.95
C575588,-9.899999999999999
C575590,-13.44
C575592,-33.0
C575606,-517.51
C575608,-51.19
C575616,-29.86
C575626,-7.03
C575630,-28.3
C575635,-973.4000000000001
C575638,-40.46
C575641,-26.099999999999998
C575648,-16.5
C575650,-3.75
C575651,-31.679999999999996
C575653,-17.31
C575662,-67.5
C575663,-1.69
C575664,-4.95
C575665,-4.95
C575666,-2.5
C575667,-2.1
C575669,-19.95
C575670,-2.55
C575672,-8.3
C575679,-20.0
C575746,-5.43
C575749,-4.5
C575752,-30.0
C575763,-3.75
C575777,-102.0
C575839,-37.949999999999996
C575841,-15.0
C575872,-97.14
C575879,-6.29
C575921,-119.60000000000001
C575940,-466.6
C575953,-14.850000000000001
C575962,-20.8
C575963,-8.5
C575980,-29.05
C576072,-9.9
C576108,-169.92000000000002
C576183,-39.599999999999994
C576194,-12.75
C576195,-4.95
C576197,-6.67
C576199,-30.0
C576216,-73.2
C576218,-183.0
C576223,-24.9
C576226,-8.2
C576227,-10.45
C576229,-8.67
C576230,-38.45
C576231,-13.95
C576232,-21.8
C576233,-326.1
C576235,-12.450000000000001
C576240,-16.65
C576241,-24.91
C576242,-3.3
C576243,-5.95
C576244,-6.0
C576247,-9.15
C576248,-88.13000000000001
C576324,-23.1
C576325,-39.8
C576338,-1038.75
C576348,-8.2
C576350,-3.4
C576360,-12.48
C576363,-13.9
C576375,-13.3
C576393,-10.27
C576397,-29.849999999999998
C576401,-15.0
C576402,-7.62
C576409,-35.8
C576515,-16.5
C576561,-43.57
C576565,-39.9
C576576,-1.25
C576647,-2.5
C576670,-14.29
C576785,-64.0
C576788,-29.9
C576816,-18.0
C576831,-1301.0
C576850,-34.55
C576856,-12.5
C576858,-22.9
C576866,-12.75
C576868,-2.08
C576870,-7.5
C576871,-27.5
C576898,-130.0
C576903,-25.0
C576908,-9.9
C576918,-7.45
C576919,-27.450000000000003
C576921,-25.0
C576925,-13.049999999999999
C576968,-73.87
C576974,-11.05
C577040,-152.64000000000001
C577042,-18.75
C577066,-30.0
C577070,-40.0
C577073,-8.850000000000001
C577075,-4.95
C577081,-12.600000000000001
C577096,-17.85
C577131,-165.0
C577147,-19.35
C577149,-10.950000000000001
C577151,-57.51
C577153,-32.1
C577154,-29.75
C577159,-66.25
C577163,-39.0
C577164,-4.41
C577196,-107.25
C577227,-78.72
C577323,-12.75
C577327,-12.5
C577330,-83.88
C577342,-490.06
C577343,-27.21
C577345,-39.6
C577346,-530.25
C577348,-1149.98
C577349,-17.0
C577350,-24.15
C577351,-15.299999999999999
C577353,-4.0
C577354,-6.25
C577360,-15.0
C577362,-11.5
C577363,-8.67
C577364,-15.0
C577369,-5.9
C577375,-27.5
C577381,-6.9
C577383,-26.0
C577384,-6.4
C577385,-3.3
C577386,-6.25
C577388,-96.15
C577389,-12.5
C577390,-6.25
C577391,-16.14
C577392,-24.900000000000002
C577394,-18.55
C577395,-19.36
C577397,-32.65
C577398,-21.5
C577399,-4.95
C577481,-18.0
C577486,-7.25
C577509,-59.400000000000006
C577513,-30.25
C577547,-41.66
C577614,-72.0
C577683,-3.75
C577688,-7.95
C577692,-21.880000000000003
C577693,-16.85
C577722,-80.0
C577731,-11.7
C577737,-479.8
C577750,-13.35
C577752,-11.89
C577753,-44.400000000000006
C577775,-335.4
C577779,-288.0
C577781,-17.85
C577786,-65.2
C577799,-33.2
C577815,-4.95
C577817,-12.9
C577819,-40.71
C577821,-10.2
C577828,-22.880000000000003
C577832,-175.92000000000002
C577839,-4.95
C577849,-30.700000000000003
C577889,-13.6
C577892,-3.25
C578003,-11.25
C578007,-13.580000000000002
C578039,-10.95
C578061,-5.9
C578062,-36.6
C578073,-31.680000000000003
C578076,-13.440000000000001
C578077,-51.0
C578090,-80.0
C578097,-1208.04
C578110,-11.7
C578122,-2.0
C578124,-30.549999999999997
C578131,-20.8
C578132,-0.85
C578136,-29.849999999999998
C578142,-9.9
C578144,-41.95
C578148,-1.65
C578164,-3.75
C578239,-26.33
C578257,-66.0
C578259,-457.2
C578269,-849.93
C578274,-30.809999999999995
C578276,-24.86
C578280,-11.1
C578282,-4.25
C578342,-4.15
C578355,-17.1
C578363,-2210.64
C578367,-66.28
C578368,-177.60000000000002
C578371,-136.85000000000002
C578377,-259.2
C578432,-2.55
C578669,-7.029999999999999
C578673,-16.95
C578743,-54.0
C578784,-7.6
C578803,-14.45
C578832,-303.96
C578932,-33.599999999999994
C578991,-5.9799999999999995
C579018,-7.0
C579090,-60.48
C579092,-17.369999999999997
C579127,-2.95
C579140,-19.21
C579169,-3.75
C579172,-65.4
C579178,-48.85
C579186,-19.9
C579192,-491.12
C579195,-987.14
C579266,-78.96000000000001
C579277,-32.0
C579347,-109.53999999999999
C579366,-9.72
C579415,-15.0
C579431,-15.0
C579438,-51.0
C579496,-5.9
C579502,-16.95
C579519,-17.4
C579521,-25.259999999999998
C579532,-57.8
C579547,-4.95
C579554,-10.030000000000001
C579562,-3.73
C579710,-13.0
C579739,-16.4
C579746,-13.950000000000001
C579748,-3.75
C579752,-6.359999999999999
C579753,-31.2
C579756,-12.45
C579757,-15.600000000000001
C579758,-10.95
C579760,-2.9
C579764,-19.599999999999998
C579766,-16.65
C579776,-7.5
C579778,-9.95
C579780,-9.95
C579781,-32.650000000000006
C579782,-9.95
C579783,-17.700000000000003
C579785,-108.24999999999999
C579791,-83.2
C579864,-89.55
C579866,-41.0
C579869,-16.3
C579871,-1.65
C579876,-9.75
C579877,-11.17
C579878,-121.84
C579882,-14.849999999999998
C579883,-19.150000000000002
C579884,-20.53
C579886,-91.27
C579887,-20.45
C579889,-33.2
C579890,-3.7699999999999996
C579891,-26.74
C579892,-16.6
C579893,-19.9
C579894,-17.68
C579895,-4.1
C579896,-8.3
C579897,-19.630000000000003
C579898,-1.8699999999999999
C579902,-34.150000000000006
C579903,-13.65
C579904,-57.3
C579905,-8.64
C579906,-1.65
C579907,-15.3
C579908,-28.68
C579911,-11.65
C579912,-15.95
C579913,-3.95
C579914,-15.0
C579915,-7.5
C579918,-8.3
C579919,-8.5
C579923,-4.95
C579924,-3.75
C579925,-2.55
C579926,-25.4
C579928,-25.0
C579929,-30.809999999999995
C579930,-11.15
C579931,-16.5
C579932,-9.95
C579933,-12.75
C579934,-1.7
C579935,-23.700000000000003
C579944,-23.24
C579945,-11.700000000000001
C579948,-9.49
C579968,-3.3
C579970,-27.349999999999998
C579989,-14.5
C579992,-18.75
C580056,-2.55
C580072,-7.65
C580099,-20.8
C580131,-96.75
C580161,-36.0
